query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	1.00000000
10007	doc-46693ff451d479bf	1	1.00000000
10007	doc-90d3b26e2f635f51	2	-1.00000000
10010	doc-64a29d3fe4361bbf	1	1.00000000
10010	doc-90d3b26e2f635f51	2	-1.00000000
10029	doc-5653d8ebd9c49f5b	1	2.17175300
10029	doc-406612505a0b0b9f	2	1.10050132
10029	doc-2242399fb2d0fa30	3	0.27155125
10029	doc-56568b6ac823c4cb	4	0.25196307
10029	doc-f17aaa54c8c1cd07	5	-0.61188946
10029	doc-9c8a0a64eefd6ce9	6	-0.68275940
10029	doc-0cc75c1cd1e762f0	7	-0.76259873
10029	doc-e0b67ba97343829f	8	-0.83920546
10029	doc-58f081264fec2480	9	-0.89931559
10055	doc-9b4625f96a64ee0a	1	1.40927978
10055	doc-6f83e7e8b96cef8e	2	-0.60242502
10055	doc-368d585e959425be	3	-0.80685476
10057	doc-cd78c4b91df10277	1	1.00000000
10071	doc-62fdebafdfbaeeb7	1	1.00000000
10077	doc-9e21c3c4005b3045	1	1.00000000
10077	doc-90d3b26e2f635f51	2	-1.00000000
10119	doc-0decdab90027cfdd	1	1.00000000
10127	doc-db59382f2a64667d	1	1.62581526
10127	doc-56692af771d1c18a	2	1.50140837
10127	doc-be8786dc770dcdda	3	0.85715172
10127	doc-8550e39884f7980a	4	0.76081650
10127	doc-5e763a5323f3b22d	5	0.03509968
10127	doc-40e6b0a653dfbab4	6	-0.10239877
10127	doc-14c0a27f97c18e08	7	-0.40310769
10127	doc-befb0d84963f5ab6	8	-0.88378370
10127	doc-2128a4216d980fb0	9	-1.11162468
10127	doc-167395d44df300fe	10	-1.13042930
10127	doc-8852092f5a414531	11	-1.14894738
10137	doc-0cc75c1cd1e762f0	1	3.32187543
10137	doc-58f081264fec2480	2	0.75521858
10137	doc-e0b67ba97343829f	3	0.18555988
10137	doc-90d3b26e2f635f51	4	0.10672830
10137	doc-8852092f5a414531	5	0.01519240
10137	doc-5653d8ebd9c49f5b	6	-0.14030062
10137	doc-cd78c4b91df10277	7	-0.38962026
10137	doc-f17aaa54c8c1cd07	8	-0.41912897
10137	doc-9c8a0a64eefd6ce9	9	-0.48281965
10137	doc-406612505a0b0b9f	10	-0.50790108
10137	doc-757c194f020f514e	11	-0.53586149
10137	doc-befb0d84963f5ab6	12	-0.56065778
10137	doc-6bfce5829aca6187	13	-0.66789196
10137	doc-2a9d2c0363aab0aa	14	-0.68039278
10151	doc-de9f1a76beddefa5	1	1.00000000
10175	doc-cd78c4b91df10277	1	1.35424152
10175	doc-6f83e7e8b96cef8e	2	-0.32424341
10175	doc-406612505a0b0b9f	3	-1.02999811
10201	doc-40e6b0a653dfbab4	1	2.34323767
10201	doc-db59382f2a64667d	2	0.79713890
10201	doc-56692af771d1c18a	3	0.72018860
10201	doc-8550e39884f7980a	4	0.26210499
10201	doc-5e763a5323f3b22d	5	-0.18677787
10201	doc-14c0a27f97c18e08	6	-0.45782542
10201	doc-befb0d84963f5ab6	7	-0.75514142
10201	doc-2128a4216d980fb0	8	-0.89606954
10201	doc-167395d44df300fe	9	-0.90770090
10201	doc-8852092f5a414531	10	-0.91915502
10205	doc-2d20028295cdadcd	1	1.00000000
10242	doc-f7722c0505e959c3	1	1.00000000
10253	doc-555085c66c6745a3	1	1.00000000
10258	doc-90d3b26e2f635f51	1	1.00000000
10265	doc-6b145832e4c9fd1c	1	2.36297911
10265	doc-04b6ab9d23c18151	2	0.24002350
10265	doc-368d585e959425be	3	-0.49290183
10265	doc-522e3b5cdc936e76	4	-0.50189539
10265	doc-918d9ca1fc30b042	5	-0.51894614
10265	doc-ab73ac43b6251bb7	6	-0.51894614
10265	doc-2128a4216d980fb0	7	-0.57031311
10276	doc-61ab00409dd34401	1	1.00000000
10276	doc-a6d7c36db2b9fc44	2	-1.00000000
10300	doc-5d2bd393f1aa2dd7	1	1.00000000
10300	doc-555085c66c6745a3	2	-1.00000000
10308	doc-b23378d73e714cb1	1	1.00000000
10308	doc-555085c66c6745a3	2	-1.00000000
10310	doc-0bdc29a62f6c7fc8	1	2.67834308
10310	doc-14c0a27f97c18e08	2	0.26349217
10310	doc-368d585e959425be	3	0.14608188
10310	doc-ff5908f80fde40b7	4	-0.26454511
10310	doc-2a9d2c0363aab0aa	5	-0.36386396
10310	doc-04b6ab9d23c18151	6	-0.49567025
10310	doc-6bfce5829aca6187	7	-0.62564346
10310	doc-e0b67ba97343829f	8	-0.64874490
10310	doc-29bb6e3505e8cb1e	9	-0.68944945
10311	doc-c3f766b0d2f27d98	1	2.22821931
10311	doc-f5841a4f496dbda9	2	-0.33264565
