query_id	doc_id	rank	score
10605	doc-29bb6e3505e8cb1e	1	0.81836855
10605	doc-72ba35a72fed92d6	2	0.81811738
10605	doc-72bc393db4b63d09	3	0.81667626
10605	doc-58f081264fec2480	4	0.81521249
10605	doc-166a17809c28df2f	5	0.81311429
10605	doc-0081e300f0c5403c	6	0.81266606
10605	doc-f7722c0505e959c3	7	0.81068206
10605	doc-61ab00409dd34401	8	0.80885351
10605	doc-4710bbc7d191fa07	9	0.80874193
10605	doc-dee6223b3990015e	10	0.80585861
10605	doc-f952d93f49261451	11	0.80507386
10605	doc-555085c66c6745a3	12	0.80432487
10605	doc-9c8a0a64eefd6ce9	13	0.80372870
10605	doc-b74f824b9bff1f8f	14	0.80244482
10605	doc-8df0484750f85409	15	0.79996359
10605	doc-04b6ab9d23c18151	16	0.79983449
10605	doc-d3f2c492d639b3ea	17	0.79919779
10605	doc-02f312791c6dac9b	18	0.79891980
10605	doc-9c6ffc8c9455b2c9	19	0.79862547
10605	doc-2a9d2c0363aab0aa	20	0.79842150
10605	doc-ff5908f80fde40b7	21	0.79819715
10605	doc-4e72fa5c1199271e	22	0.79764450
10605	doc-a6d7c36db2b9fc44	23	0.79458582
10605	doc-90d3b26e2f635f51	24	0.79425883
10605	doc-de9f1a76beddefa5	25	0.79279852
10605	doc-2603f2774de507c7	26	0.79214251
10605	doc-78b2451976975730	27	0.79210579
10605	doc-7e4425fcd0c03820	28	0.79205102
10605	doc-6f83e7e8b96cef8e	29	0.79102546
10605	doc-9e21c3c4005b3045	30	0.79072416
10605	doc-5631283746b4487a	31	0.79056597
10605	doc-2d20028295cdadcd	32	0.78933752
10605	doc-b59612de6e7de22e	33	0.78892446
10605	doc-7ae9805397edaaa8	34	0.78858626
10605	doc-78c12b84556bb09d	35	0.78814673
10605	doc-8b6b6bbffde7d317	36	0.78792489
10605	doc-c83d009a3690a72f	37	0.78773665
10605	doc-afb540812c7b668b	38	0.78736150
10605	doc-6bfce5829aca6187	39	0.78709012
10605	doc-2242399fb2d0fa30	40	0.78696859
10605	doc-9785f9936104288c	41	0.78690195
10605	doc-befb0d84963f5ab6	42	0.78582847
10605	doc-d0b1dd17b184c71c	43	0.78582174
10605	doc-648bdeb258291f32	44	0.78578866
10605	doc-b10e178df21f9d44	45	0.78453887
10605	doc-5653d8ebd9c49f5b	46	0.78438783
10605	doc-5d2bd393f1aa2dd7	47	0.78423440
10605	doc-31869dfad0455f70	48	0.78284514
10605	doc-62fdebafdfbaeeb7	49	0.78262353
10605	doc-afdd1eb8e179b8c0	50	0.78183508
10605	doc-7a032428a3e9b53b	51	0.78114384
10605	doc-263368468342e04f	52	0.78053129
10605	doc-85d8e85c8c989100	53	0.77941883
10605	doc-e0b67ba97343829f	54	0.77939039
10605	doc-be8786dc770dcdda	55	0.77925205
10605	doc-c3f766b0d2f27d98	56	0.77901030
10605	doc-56568b6ac823c4cb	57	0.77714455
10605	doc-406612505a0b0b9f	58	0.77685946
10605	doc-6b145832e4c9fd1c	59	0.77627981
10605	doc-c01e63b6735fbc8c	60	0.77553666
10605	doc-6ec7f5faed90d6f9	61	0.77456820
10605	doc-3e7f8b736adab609	62	0.77439690
10605	doc-757c194f020f514e	63	0.77436370
10605	doc-4d143f69ba4fd62f	64	0.77431631
10605	doc-64a29d3fe4361bbf	65	0.77339262
10605	doc-cd78c4b91df10277	66	0.77254248
10605	doc-51e242b84d8d95d9	67	0.77054113
10605	doc-f17aaa54c8c1cd07	68	0.76775318
10605	doc-46693ff451d479bf	69	0.76724017
10605	doc-036fdbb06c478f12	70	0.76721609
10605	doc-93a0a9a95b2871d0	71	0.76714629
10605	doc-0cc75c1cd1e762f0	72	0.76710999
10605	doc-40e6b0a653dfbab4	73	0.76680124
10605	doc-f5841a4f496dbda9	74	0.76604795
10605	doc-1b890cdbb1fe2f6b	75	0.76509601
10605	doc-8852092f5a414531	76	0.76485121
10605	doc-309c814d4ba7f736	77	0.76463211
10605	doc-b23378d73e714cb1	78	0.76425552
10605	doc-d3f9bca9c8f7e038	79	0.76277983
10605	doc-ec51a0bf6e5de09d	80	0.76230180
10605	doc-463b3510c3cef8b8	81	0.76209831
10605	doc-8550e39884f7980a	82	0.76164484
10605	doc-56692af771d1c18a	83	0.76096427
10605	doc-918d9ca1fc30b042	84	0.75991869
10605	doc-2128a4216d980fb0	85	0.75968635
10605	doc-0bdc29a62f6c7fc8	86	0.75912106
10605	doc-6f3c7c5898547879	87	0.75715780
10605	doc-491ad0d7a59984bd	88	0.75200719
10605	doc-9b4625f96a64ee0a	89	0.75073260
10605	doc-6717224309415d79	90	0.75040048
10605	doc-368d585e959425be	91	0.75038767
10605	doc-5e763a5323f3b22d	92	0.75025028
10605	doc-0decdab90027cfdd	93	0.74794370
10605	doc-ab73ac43b6251bb7	94	0.74677670
10605	doc-522e3b5cdc936e76	95	0.74597973
10605	doc-167395d44df300fe	96	0.74185622
10605	doc-14c0a27f97c18e08	97	0.74097162
