query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.90017950
10005	doc-29bb6e3505e8cb1e	2	0.90000000
10005	doc-72ba35a72fed92d6	3	0.89422989
10005	doc-72bc393db4b63d09	4	0.84731101
10005	doc-2a9d2c0363aab0aa	5	0.83145875
10005	doc-4710bbc7d191fa07	6	0.81909838
10005	doc-2d20028295cdadcd	7	0.81880980
10005	doc-d3f2c492d639b3ea	8	0.81206489
10005	doc-befb0d84963f5ab6	9	0.79792337
10005	doc-be8786dc770dcdda	10	0.79368036
10005	doc-9c6ffc8c9455b2c9	11	0.74773766
10005	doc-afb540812c7b668b	12	0.74572385
10005	doc-0081e300f0c5403c	13	0.74552295
10005	doc-7ae9805397edaaa8	14	0.74427201
10005	doc-de9f1a76beddefa5	15	0.74167760
10005	doc-58f081264fec2480	16	0.73237418
10005	doc-406612505a0b0b9f	17	0.73214222
10005	doc-1b890cdbb1fe2f6b	18	0.72284915
10005	doc-555085c66c6745a3	19	0.70422230
10005	doc-6f83e7e8b96cef8e	20	0.68992958
10005	doc-93a0a9a95b2871d0	21	0.67503763
10005	doc-04b6ab9d23c18151	22	0.67117087
10005	doc-263368468342e04f	23	0.66635554
10005	doc-51e242b84d8d95d9	24	0.66298792
10005	doc-ff5908f80fde40b7	25	0.65887608
10005	doc-9c8a0a64eefd6ce9	26	0.65768312
10005	doc-b74f824b9bff1f8f	27	0.65767622
10005	doc-78b2451976975730	28	0.65458474
10005	doc-7e4425fcd0c03820	29	0.65386124
10005	doc-8df0484750f85409	30	0.64973076
10005	doc-5653d8ebd9c49f5b	31	0.64495685
10005	doc-2603f2774de507c7	32	0.64395858
10005	doc-afdd1eb8e179b8c0	33	0.63675250
10005	doc-2242399fb2d0fa30	34	0.63355057
10005	doc-b59612de6e7de22e	35	0.62304522
10005	doc-9785f9936104288c	36	0.61776044
10005	doc-b10e178df21f9d44	37	0.60857922
10005	doc-a6d7c36db2b9fc44	38	0.60750570
10005	doc-d0b1dd17b184c71c	39	0.60363341
10005	doc-02f312791c6dac9b	40	0.60346703
