query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	1.00000000
10005	doc-72ba35a72fed92d6	2	0.50000000
10005	doc-0081e300f0c5403c	3	0.33333333
10005	doc-04b6ab9d23c18151	4	0.25000000
10005	doc-dee6223b3990015e	5	0.20000000
10005	doc-afb540812c7b668b	6	0.16666667
10005	doc-f7722c0505e959c3	7	0.14285714
10005	doc-5d2bd393f1aa2dd7	8	0.12500000
10005	doc-b59612de6e7de22e	9	0.11111111
10005	doc-29bb6e3505e8cb1e	10	0.10000000
10005	doc-c83d009a3690a72f	11	0.09090909
10005	doc-78b2451976975730	12	0.08333333
10005	doc-72bc393db4b63d09	13	0.07692308
10005	doc-a6d7c36db2b9fc44	14	0.07142857
10005	doc-7a032428a3e9b53b	15	0.06666667
10005	doc-555085c66c6745a3	16	0.06250000
10005	doc-8df0484750f85409	17	0.05882353
10005	doc-afdd1eb8e179b8c0	18	0.05555556
10005	doc-ff5908f80fde40b7	19	0.05263158
10005	doc-befb0d84963f5ab6	20	0.05000000
10005	doc-9c6ffc8c9455b2c9	21	0.04761905
10005	doc-b10e178df21f9d44	22	0.04545455
10005	doc-02f312791c6dac9b	23	0.04347826
10005	doc-9785f9936104288c	24	0.04166667
10005	doc-263368468342e04f	25	0.04000000
10005	doc-d3f2c492d639b3ea	26	0.03846154
10005	doc-2d20028295cdadcd	27	0.03703704
10005	doc-2a9d2c0363aab0aa	28	0.03571429
10005	doc-3e7f8b736adab609	29	0.03448276
10005	doc-58f081264fec2480	30	0.03333333
10005	doc-6ec7f5faed90d6f9	31	0.03225806
10005	doc-de9f1a76beddefa5	32	0.03125000
10005	doc-648bdeb258291f32	33	0.03030303
10005	doc-b74f824b9bff1f8f	34	0.02941176
10005	doc-90d3b26e2f635f51	35	0.02857143
10005	doc-7ae9805397edaaa8	36	0.02777778
10005	doc-61ab00409dd34401	37	0.02702703
10005	doc-406612505a0b0b9f	38	0.02631579
10005	doc-9e21c3c4005b3045	39	0.02564103
10005	doc-6f83e7e8b96cef8e	40	0.02500000
10005	doc-5653d8ebd9c49f5b	41	0.02439024
10005	doc-31869dfad0455f70	42	0.02380952
10005	doc-6bfce5829aca6187	43	0.02325581
10005	doc-368d585e959425be	44	0.02272727
10005	doc-56692af771d1c18a	45	0.02222222
10005	doc-4710bbc7d191fa07	46	0.02173913
10005	doc-166a17809c28df2f	47	0.02127660
10005	doc-0cc75c1cd1e762f0	48	0.02083333
10005	doc-be8786dc770dcdda	49	0.02040816
10005	doc-e0b67ba97343829f	50	0.02000000
10005	doc-5631283746b4487a	51	0.01960784
10005	doc-757c194f020f514e	52	0.01923077
10005	doc-51e242b84d8d95d9	53	0.01886792
10005	doc-64a29d3fe4361bbf	54	0.01851852
10005	doc-85d8e85c8c989100	55	0.01818182
10005	doc-7e4425fcd0c03820	56	0.01785714
10005	doc-d0b1dd17b184c71c	57	0.01754386
10005	doc-2242399fb2d0fa30	58	0.01724138
10005	doc-62fdebafdfbaeeb7	59	0.01694915
10005	doc-46693ff451d479bf	60	0.01666667
10005	doc-cd78c4b91df10277	61	0.01639344
10005	doc-d3f9bca9c8f7e038	62	0.01612903
10005	doc-309c814d4ba7f736	63	0.01587302
10005	doc-0bdc29a62f6c7fc8	64	0.01562500
10005	doc-14c0a27f97c18e08	65	0.01538462
10005	doc-f5841a4f496dbda9	66	0.01515152
10005	doc-8852092f5a414531	67	0.01492537
10005	doc-8b6b6bbffde7d317	68	0.01470588
10005	doc-918d9ca1fc30b042	69	0.01449275
10005	doc-2603f2774de507c7	70	0.01428571
10005	doc-036fdbb06c478f12	71	0.01408451
10005	doc-1b890cdbb1fe2f6b	72	0.01388889
10005	doc-5e763a5323f3b22d	73	0.01369863
10005	doc-f952d93f49261451	74	0.01351351
10005	doc-93a0a9a95b2871d0	75	0.01333333
10005	doc-f17aaa54c8c1cd07	76	0.01315789
10005	doc-2128a4216d980fb0	77	0.01298701
10005	doc-6b145832e4c9fd1c	78	0.01282051
10005	doc-8550e39884f7980a	79	0.01265823
10005	doc-4d143f69ba4fd62f	80	0.01250000
10005	doc-ec51a0bf6e5de09d	81	0.01234568
10005	doc-78c12b84556bb09d	82	0.01219512
10005	doc-6f3c7c5898547879	83	0.01204819
10005	doc-ab73ac43b6251bb7	84	0.01190476
10005	doc-40e6b0a653dfbab4	85	0.01176471
10005	doc-491ad0d7a59984bd	86	0.01162791
10005	doc-9b4625f96a64ee0a	87	0.01149425
10005	doc-4e72fa5c1199271e	88	0.01136364
10005	doc-6717224309415d79	89	0.01123596
10005	doc-c3f766b0d2f27d98	90	0.01111111
10005	doc-522e3b5cdc936e76	91	0.01098901
10005	doc-c01e63b6735fbc8c	92	0.01086957
10005	doc-167395d44df300fe	93	0.01075269
10005	doc-b23378d73e714cb1	94	0.01063830
10005	doc-56568b6ac823c4cb	95	0.01052632
10005	doc-0decdab90027cfdd	96	0.01041667
10005	doc-db59382f2a64667d	97	0.01030928
10005	doc-60a03530f37caeee	98	0.01020408
10005	doc-463b3510c3cef8b8	99	0.01010101
10005	doc-27fa34d8322e71c8	100	0.01000000
10007	doc-555085c66c6745a3	1	1.00000000
10007	doc-78b2451976975730	2	0.50000000
10007	doc-72bc393db4b63d09	3	0.33333333
10007	doc-3e7f8b736adab609	4	0.25000000
10007	doc-be8786dc770dcdda	5	0.20000000
10007	doc-b74f824b9bff1f8f	6	0.16666667
10007	doc-46693ff451d479bf	7	0.14285714
10007	doc-afb540812c7b668b	8	0.12500000
10007	doc-afdd1eb8e179b8c0	9	0.11111111
10007	doc-72ba35a72fed92d6	10	0.10000000
10007	doc-de9f1a76beddefa5	11	0.09090909
10007	doc-5653d8ebd9c49f5b	12	0.08333333
10007	doc-90d3b26e2f635f51	13	0.07692308
10007	doc-6f83e7e8b96cef8e	14	0.07142857
10007	doc-0081e300f0c5403c	15	0.06666667
10007	doc-c83d009a3690a72f	16	0.06250000
10007	doc-b59612de6e7de22e	17	0.05882353
10007	doc-9e21c3c4005b3045	18	0.05555556
10007	doc-93a0a9a95b2871d0	19	0.05263158
10007	doc-29bb6e3505e8cb1e	20	0.05000000
10007	doc-02f312791c6dac9b	21	0.04761905
10007	doc-85d8e85c8c989100	22	0.04545455
10007	doc-4710bbc7d191fa07	23	0.04347826
10007	doc-2a9d2c0363aab0aa	24	0.04166667
10007	doc-2128a4216d980fb0	25	0.04000000
10007	doc-64a29d3fe4361bbf	26	0.03846154
10007	doc-6ec7f5faed90d6f9	27	0.03703704
10007	doc-b10e178df21f9d44	28	0.03571429
10007	doc-ec51a0bf6e5de09d	29	0.03448276
10007	doc-648bdeb258291f32	30	0.03333333
10007	doc-9c8a0a64eefd6ce9	31	0.03225806
10007	doc-a6d7c36db2b9fc44	32	0.03125000
10007	doc-d3f9bca9c8f7e038	33	0.03030303
10007	doc-5d2bd393f1aa2dd7	34	0.02941176
10007	doc-51e242b84d8d95d9	35	0.02857143
10007	doc-2d20028295cdadcd	36	0.02777778
10007	doc-2242399fb2d0fa30	37	0.02702703
10007	doc-04b6ab9d23c18151	38	0.02631579
10007	doc-263368468342e04f	39	0.02564103
10007	doc-dee6223b3990015e	40	0.02500000
10007	doc-6b145832e4c9fd1c	41	0.02439024
10007	doc-7e4425fcd0c03820	42	0.02380952
10007	doc-8df0484750f85409	43	0.02325581
10007	doc-522e3b5cdc936e76	44	0.02272727
10007	doc-9785f9936104288c	45	0.02222222
10007	doc-4d143f69ba4fd62f	46	0.02173913
10007	doc-309c814d4ba7f736	47	0.02127660
10007	doc-757c194f020f514e	48	0.02083333
10007	doc-7a032428a3e9b53b	49	0.02040816
10007	doc-5631283746b4487a	50	0.02000000
10007	doc-7ae9805397edaaa8	51	0.01960784
10007	doc-406612505a0b0b9f	52	0.01923077
10007	doc-62fdebafdfbaeeb7	53	0.01886792
10007	doc-d3f2c492d639b3ea	54	0.01851852
10007	doc-14c0a27f97c18e08	55	0.01818182
10007	doc-0bdc29a62f6c7fc8	56	0.01785714
10007	doc-befb0d84963f5ab6	57	0.01754386
10007	doc-918d9ca1fc30b042	58	0.01724138
10007	doc-58f081264fec2480	59	0.01694915
10007	doc-368d585e959425be	60	0.01666667
10007	doc-f7722c0505e959c3	61	0.01639344
10007	doc-2603f2774de507c7	62	0.01612903
10007	doc-56692af771d1c18a	63	0.01587302
10007	doc-ff5908f80fde40b7	64	0.01562500
10007	doc-6bfce5829aca6187	65	0.01538462
10007	doc-d0b1dd17b184c71c	66	0.01515152
10007	doc-e0b67ba97343829f	67	0.01492537
10007	doc-9c6ffc8c9455b2c9	68	0.01470588
10007	doc-6f3c7c5898547879	69	0.01449275
10007	doc-f952d93f49261451	70	0.01428571
10007	doc-78c12b84556bb09d	71	0.01408451
10007	doc-cd78c4b91df10277	72	0.01388889
10007	doc-f17aaa54c8c1cd07	73	0.01369863
10007	doc-4e72fa5c1199271e	74	0.01351351
10007	doc-0cc75c1cd1e762f0	75	0.01333333
10007	doc-1b890cdbb1fe2f6b	76	0.01315789
10007	doc-166a17809c28df2f	77	0.01298701
10007	doc-8852092f5a414531	78	0.01282051
10007	doc-167395d44df300fe	79	0.01265823
10007	doc-491ad0d7a59984bd	80	0.01250000
10007	doc-db59382f2a64667d	81	0.01234568
10007	doc-61ab00409dd34401	82	0.01219512
10007	doc-6717224309415d79	83	0.01204819
10007	doc-036fdbb06c478f12	84	0.01190476
10007	doc-9b4625f96a64ee0a	85	0.01176471
10007	doc-31869dfad0455f70	86	0.01162791
10007	doc-8550e39884f7980a	87	0.01149425
10007	doc-0decdab90027cfdd	88	0.01136364
10007	doc-b23378d73e714cb1	89	0.01123596
10007	doc-8b6b6bbffde7d317	90	0.01111111
10007	doc-f5841a4f496dbda9	91	0.01098901
10007	doc-c01e63b6735fbc8c	92	0.01086957
10007	doc-27fa34d8322e71c8	93	0.01075269
10007	doc-c3f766b0d2f27d98	94	0.01063830
10007	doc-60a03530f37caeee	95	0.01052632
10007	doc-5e763a5323f3b22d	96	0.01041667
10007	doc-ab73ac43b6251bb7	97	0.01030928
10007	doc-56568b6ac823c4cb	98	0.01020408
10007	doc-40e6b0a653dfbab4	99	0.01010101
10007	doc-463b3510c3cef8b8	100	0.01000000
10010	doc-64a29d3fe4361bbf	1	1.00000000
10010	doc-90d3b26e2f635f51	2	0.50000000
10010	doc-e0b67ba97343829f	3	0.33333333
10010	doc-2a9d2c0363aab0aa	4	0.25000000
10010	doc-263368468342e04f	5	0.20000000
10010	doc-d3f2c492d639b3ea	6	0.16666667
10010	doc-0cc75c1cd1e762f0	7	0.14285714
10010	doc-f952d93f49261451	8	0.12500000
10010	doc-4710bbc7d191fa07	9	0.11111111
10010	doc-406612505a0b0b9f	10	0.10000000
10010	doc-c83d009a3690a72f	11	0.09090909
10010	doc-2d20028295cdadcd	12	0.08333333
10010	doc-f17aaa54c8c1cd07	13	0.07692308
10010	doc-29bb6e3505e8cb1e	14	0.07142857
10010	doc-62fdebafdfbaeeb7	15	0.06666667
10010	doc-72bc393db4b63d09	16	0.06250000
10010	doc-be8786dc770dcdda	17	0.05882353
10010	doc-de9f1a76beddefa5	18	0.05555556
10010	doc-6b145832e4c9fd1c	19	0.05263158
10010	doc-8852092f5a414531	20	0.05000000
10010	doc-72ba35a72fed92d6	21	0.04761905
10010	doc-7e4425fcd0c03820	22	0.04545455
10010	doc-a6d7c36db2b9fc44	23	0.04347826
10010	doc-6f83e7e8b96cef8e	24	0.04166667
10010	doc-5653d8ebd9c49f5b	25	0.04000000
10010	doc-27fa34d8322e71c8	26	0.03846154
