query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	1.62551266
10005	doc-72ba35a72fed92d6	2	1.50778352
10005	doc-0081e300f0c5403c	3	1.25953577
10005	doc-04b6ab9d23c18151	4	1.18100096
10005	doc-dee6223b3990015e	5	1.11120492
10005	doc-afb540812c7b668b	6	1.05689308
10005	doc-f7722c0505e959c3	7	0.98442522
10005	doc-5d2bd393f1aa2dd7	8	0.89007561
10005	doc-b59612de6e7de22e	9	0.84580364
10005	doc-29bb6e3505e8cb1e	10	0.82976989
10005	doc-c83d009a3690a72f	11	0.82833392
10005	doc-78b2451976975730	12	0.78629966
10005	doc-72bc393db4b63d09	13	0.77209616
10005	doc-a6d7c36db2b9fc44	14	0.73600182
10005	doc-7a032428a3e9b53b	15	0.72296109
10005	doc-555085c66c6745a3	16	0.70301811
10005	doc-8df0484750f85409	17	0.70036511
10005	doc-afdd1eb8e179b8c0	18	0.69548162
10005	doc-ff5908f80fde40b7	19	0.66743567
10005	doc-90d3b26e2f635f51	20	0.62657351
10005	doc-befb0d84963f5ab6	21	0.61513005
10005	doc-9c6ffc8c9455b2c9	22	0.56781958
10005	doc-b10e178df21f9d44	23	0.53056027
10005	doc-02f312791c6dac9b	24	0.52809798
10005	doc-9785f9936104288c	25	0.52475899
10005	doc-263368468342e04f	26	0.52179734
10005	doc-d3f2c492d639b3ea	27	0.47810848
10005	doc-2d20028295cdadcd	28	0.47055913
10005	doc-2a9d2c0363aab0aa	29	0.44816295
10005	doc-3e7f8b736adab609	30	0.41664721
10005	doc-58f081264fec2480	31	0.40029918
10005	doc-6ec7f5faed90d6f9	32	0.35374621
10005	doc-de9f1a76beddefa5	33	0.34460939
10005	doc-648bdeb258291f32	34	0.32870269
10005	doc-b74f824b9bff1f8f	35	0.32748754
10005	doc-7ae9805397edaaa8	36	0.31175115
10005	doc-61ab00409dd34401	37	0.30384642
10005	doc-406612505a0b0b9f	38	0.28222438
10005	doc-9e21c3c4005b3045	39	0.25094796
10005	doc-6f83e7e8b96cef8e	40	0.23169850
10005	doc-5653d8ebd9c49f5b	41	0.18086398
10005	doc-31869dfad0455f70	42	0.17375565
10005	doc-6bfce5829aca6187	43	0.15710304
10005	doc-368d585e959425be	44	0.15487631
10005	doc-56692af771d1c18a	45	0.13032838
10005	doc-4710bbc7d191fa07	46	0.12940494
10005	doc-166a17809c28df2f	47	0.11774247
10005	doc-0cc75c1cd1e762f0	48	0.10728762
10005	doc-be8786dc770dcdda	49	0.08343133
10005	doc-e0b67ba97343829f	50	0.07408717
10005	doc-5631283746b4487a	51	0.06929716
10005	doc-757c194f020f514e	52	0.04488190
10005	doc-51e242b84d8d95d9	53	0.02295529
10005	doc-64a29d3fe4361bbf	54	0.01623402
10005	doc-85d8e85c8c989100	55	0.01481123
10005	doc-7e4425fcd0c03820	56	-0.02120282
10005	doc-d0b1dd17b184c71c	57	-0.06286508
10005	doc-2242399fb2d0fa30	58	-0.07165969
10005	doc-62fdebafdfbaeeb7	59	-0.09095777
10005	doc-46693ff451d479bf	60	-0.12602046
10005	doc-cd78c4b91df10277	61	-0.14322073
10005	doc-d3f9bca9c8f7e038	62	-0.18036430
10005	doc-309c814d4ba7f736	63	-0.20343329
10005	doc-0bdc29a62f6c7fc8	64	-0.21312906
10005	doc-14c0a27f97c18e08	65	-0.24989654
10005	doc-f5841a4f496dbda9	66	-0.26013465
10005	doc-8852092f5a414531	67	-0.26409438
10005	doc-8b6b6bbffde7d317	68	-0.27496045
10005	doc-918d9ca1fc30b042	69	-0.30825249
10005	doc-2603f2774de507c7	70	-0.33713594
10005	doc-036fdbb06c478f12	71	-0.34589322
10005	doc-1b890cdbb1fe2f6b	72	-0.36280774
10005	doc-5e763a5323f3b22d	73	-0.36651121
10005	doc-f952d93f49261451	74	-0.37800744
10005	doc-93a0a9a95b2871d0	75	-0.40289006
10005	doc-f17aaa54c8c1cd07	76	-0.45881540
10005	doc-2128a4216d980fb0	77	-0.49621680
10005	doc-6b145832e4c9fd1c	78	-0.50901255
10005	doc-8550e39884f7980a	79	-0.53228919
10005	doc-4d143f69ba4fd62f	80	-0.53675739
10005	doc-ec51a0bf6e5de09d	81	-0.53956942
10005	doc-78c12b84556bb09d	82	-0.68447470
10005	doc-6f3c7c5898547879	83	-0.69718451
10005	doc-ab73ac43b6251bb7	84	-0.71254512
10005	doc-40e6b0a653dfbab4	85	-0.71442964
10005	doc-491ad0d7a59984bd	86	-0.73957197
10005	doc-9b4625f96a64ee0a	87	-0.75522053
10005	doc-4e72fa5c1199271e	88	-0.85642974
10005	doc-6717224309415d79	89	-0.91792300
10005	doc-c3f766b0d2f27d98	90	-0.91972721
10005	doc-522e3b5cdc936e76	91	-0.92490586
10005	doc-c01e63b6735fbc8c	92	-0.99706883
10005	doc-167395d44df300fe	93	-1.05329530
10005	doc-b23378d73e714cb1	94	-1.16861265
10005	doc-56568b6ac823c4cb	95	-1.23653515
10005	doc-0decdab90027cfdd	96	-1.29687286
10005	doc-db59382f2a64667d	97	-1.41438494
10005	doc-60a03530f37caeee	98	-1.51218395
10005	doc-463b3510c3cef8b8	99	-1.76005436
10005	doc-27fa34d8322e71c8	100	-1.84706949
10007	doc-555085c66c6745a3	1	2.90109673
10007	doc-78b2451976975730	2	2.14026624
10007	doc-46693ff451d479bf	3	1.36702641
10007	doc-72bc393db4b63d09	4	1.27199441
10007	doc-3e7f8b736adab609	5	1.27055433
10007	doc-be8786dc770dcdda	6	1.26497195
10007	doc-b74f824b9bff1f8f	7	1.09885705
10007	doc-afb540812c7b668b	8	1.05456794
10007	doc-afdd1eb8e179b8c0	9	0.98114485
10007	doc-72ba35a72fed92d6	10	0.89239133
10007	doc-de9f1a76beddefa5	11	0.88972360
10007	doc-5653d8ebd9c49f5b	12	0.88171801
10007	doc-6f83e7e8b96cef8e	13	0.68484192
10007	doc-0081e300f0c5403c	14	0.62274901
