query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.77556658
10005	doc-9c8a0a64eefd6ce9	2	0.60000000
10005	doc-72ba35a72fed92d6	3	0.57965851
10005	doc-0081e300f0c5403c	4	0.53676575
10005	doc-04b6ab9d23c18151	5	0.52319634
10005	doc-dee6223b3990015e	6	0.51113683
10005	doc-afb540812c7b668b	7	0.50175272
10005	doc-f7722c0505e959c3	8	0.48923157
10005	doc-5d2bd393f1aa2dd7	9	0.47292965
10005	doc-b59612de6e7de22e	10	0.46528025
10005	doc-29bb6e3505e8cb1e	11	0.46250990
10005	doc-c83d009a3690a72f	12	0.46226179
10005	doc-78b2451976975730	13	0.45499902
10005	doc-72bc393db4b63d09	14	0.45254491
10005	doc-a6d7c36db2b9fc44	15	0.44630846
10005	doc-7a032428a3e9b53b	16	0.44405525
10005	doc-555085c66c6745a3	17	0.44060946
10005	doc-8df0484750f85409	18	0.44015107
10005	doc-afdd1eb8e179b8c0	19	0.43930729
10005	doc-ff5908f80fde40b7	20	0.43446146
10005	doc-befb0d84963f5ab6	21	0.42542398
10005	doc-9c6ffc8c9455b2c9	22	0.41724958
10005	doc-b10e178df21f9d44	23	0.41081184
10005	doc-02f312791c6dac9b	24	0.41038640
10005	doc-9785f9936104288c	25	0.40980948
10005	doc-263368468342e04f	26	0.40929776
10005	doc-d3f2c492d639b3ea	27	0.40174911
10005	doc-2d20028295cdadcd	28	0.40044472
10005	doc-2a9d2c0363aab0aa	29	0.39657506
10005	doc-3e7f8b736adab609	30	0.39112970
10005	doc-58f081264fec2480	31	0.38830505
10005	doc-6ec7f5faed90d6f9	32	0.38026154
10005	doc-de9f1a76beddefa5	33	0.37868286
10005	doc-648bdeb258291f32	34	0.37593446
10005	doc-b74f824b9bff1f8f	35	0.37572451
10005	doc-7ae9805397edaaa8	36	0.37300554
10005	doc-61ab00409dd34401	37	0.37163975
10005	doc-406612505a0b0b9f	38	0.36790384
10005	doc-9e21c3c4005b3045	39	0.36249984
10005	doc-6f83e7e8b96cef8e	40	0.35917388
10005	doc-5653d8ebd9c49f5b	41	0.35039058
10005	doc-31869dfad0455f70	42	0.34916239
10005	doc-6bfce5829aca6187	43	0.34628512
10005	doc-368d585e959425be	44	0.34590038
10005	doc-56692af771d1c18a	45	0.34165894
10005	doc-4710bbc7d191fa07	46	0.34149938
10005	doc-166a17809c28df2f	47	0.33948432
10005	doc-0cc75c1cd1e762f0	48	0.33767791
10005	doc-be8786dc770dcdda	49	0.33355596
10005	doc-e0b67ba97343829f	50	0.33194146
10005	doc-5631283746b4487a	51	0.33111383
10005	doc-757c194f020f514e	52	0.32689532
10005	doc-51e242b84d8d95d9	53	0.32310679
10005	doc-64a29d3fe4361bbf	54	0.32194547
10005	doc-85d8e85c8c989100	55	0.32169964
10005	doc-7e4425fcd0c03820	56	0.31547706
10005	doc-d0b1dd17b184c71c	57	0.30827857
10005	doc-2242399fb2d0fa30	58	0.30675902
10005	doc-62fdebafdfbaeeb7	59	0.30342465
10005	doc-46693ff451d479bf	60	0.29736645
10005	doc-cd78c4b91df10277	61	0.29439455
10005	doc-d3f9bca9c8f7e038	62	0.28797681
10005	doc-309c814d4ba7f736	63	0.28399090
10005	doc-0bdc29a62f6c7fc8	64	0.28231564
10005	doc-14c0a27f97c18e08	65	0.27596288
10005	doc-f5841a4f496dbda9	66	0.27419392
10005	doc-8852092f5a414531	67	0.27350975
10005	doc-8b6b6bbffde7d317	68	0.27163228
10005	doc-918d9ca1fc30b042	69	0.26588002
10005	doc-2603f2774de507c7	70	0.26088947
10005	doc-036fdbb06c478f12	71	0.25937637
10005	doc-1b890cdbb1fe2f6b	72	0.25645385
10005	doc-5e763a5323f3b22d	73	0.25581395
10005	doc-f952d93f49261451	74	0.25382761
10005	doc-93a0a9a95b2871d0	75	0.24952834
10005	doc-f17aaa54c8c1cd07	76	0.23986544
10005	doc-2128a4216d980fb0	77	0.23340315
10005	doc-6b145832e4c9fd1c	78	0.23119227
10005	doc-8550e39884f7980a	79	0.22717049
10005	doc-4d143f69ba4fd62f	80	0.22639846
10005	doc-ec51a0bf6e5de09d	81	0.22591260
10005	doc-78c12b84556bb09d	82	0.20087556
10005	doc-6f3c7c5898547879	83	0.19867953
10005	doc-ab73ac43b6251bb7	84	0.19602549
10005	doc-40e6b0a653dfbab4	85	0.19569988
10005	doc-491ad0d7a59984bd	86	0.19135574
10005	doc-9b4625f96a64ee0a	87	0.18865195
