query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.80571429
10005	doc-9c8a0a64eefd6ce9	2	0.20000000
10005	doc-72ba35a72fed92d6	3	0.10000000
10005	doc-0081e300f0c5403c	4	0.06666667
10005	doc-04b6ab9d23c18151	5	0.05000000
10005	doc-dee6223b3990015e	6	0.04000000
10005	doc-afb540812c7b668b	7	0.03333333
10005	doc-f7722c0505e959c3	8	0.02857143
10005	doc-5d2bd393f1aa2dd7	9	0.02500000
10005	doc-b59612de6e7de22e	10	0.02222222
10005	doc-29bb6e3505e8cb1e	11	0.02000000
10005	doc-c83d009a3690a72f	12	0.01818182
10005	doc-78b2451976975730	13	0.01666667
10005	doc-72bc393db4b63d09	14	0.01538462
10005	doc-a6d7c36db2b9fc44	15	0.01428571
10005	doc-7a032428a3e9b53b	16	0.01333333
10005	doc-555085c66c6745a3	17	0.01250000
10005	doc-8df0484750f85409	18	0.01176471
10005	doc-afdd1eb8e179b8c0	19	0.01111111
10005	doc-ff5908f80fde40b7	20	0.01052632
10005	doc-befb0d84963f5ab6	21	0.01000000
10005	doc-9c6ffc8c9455b2c9	22	0.00952381
10005	doc-b10e178df21f9d44	23	0.00909091
10005	doc-02f312791c6dac9b	24	0.00869565
10005	doc-9785f9936104288c	25	0.00833333
10005	doc-263368468342e04f	26	0.00800000
10005	doc-d3f2c492d639b3ea	27	0.00769231
10005	doc-2d20028295cdadcd	28	0.00740741
10005	doc-2a9d2c0363aab0aa	29	0.00714286
10005	doc-3e7f8b736adab609	30	0.00689655
10005	doc-58f081264fec2480	31	0.00666667
10005	doc-6ec7f5faed90d6f9	32	0.00645161
10005	doc-de9f1a76beddefa5	33	0.00625000
10005	doc-648bdeb258291f32	34	0.00606061
10005	doc-b74f824b9bff1f8f	35	0.00588235
10005	doc-7ae9805397edaaa8	36	0.00555556
10005	doc-61ab00409dd34401	37	0.00540541
10005	doc-406612505a0b0b9f	38	0.00526316
10005	doc-9e21c3c4005b3045	39	0.00512821
10005	doc-6f83e7e8b96cef8e	40	0.00500000
10005	doc-5653d8ebd9c49f5b	41	0.00487805
10005	doc-31869dfad0455f70	42	0.00476190
10005	doc-6bfce5829aca6187	43	0.00465116
10005	doc-368d585e959425be	44	0.00454545
10005	doc-56692af771d1c18a	45	0.00444444
10005	doc-4710bbc7d191fa07	46	0.00434783
10005	doc-166a17809c28df2f	47	0.00425532
10005	doc-0cc75c1cd1e762f0	48	0.00416667
10005	doc-be8786dc770dcdda	49	0.00408163
10005	doc-e0b67ba97343829f	50	0.00400000
10005	doc-5631283746b4487a	51	0.00392157
10005	doc-757c194f020f514e	52	0.00384615
10005	doc-51e242b84d8d95d9	53	0.00377358
10005	doc-64a29d3fe4361bbf	54	0.00370370
10005	doc-85d8e85c8c989100	55	0.00363636
10005	doc-7e4425fcd0c03820	56	0.00357143
10005	doc-d0b1dd17b184c71c	57	0.00350877
10005	doc-2242399fb2d0fa30	58	0.00344828
10005	doc-62fdebafdfbaeeb7	59	0.00338983
10005	doc-46693ff451d479bf	60	0.00333333
10005	doc-cd78c4b91df10277	61	0.00327869
10005	doc-d3f9bca9c8f7e038	62	0.00322581
10005	doc-309c814d4ba7f736	63	0.00317460
10005	doc-0bdc29a62f6c7fc8	64	0.00312500
10005	doc-14c0a27f97c18e08	65	0.00307692
10005	doc-f5841a4f496dbda9	66	0.00303030
10005	doc-8852092f5a414531	67	0.00298507
10005	doc-8b6b6bbffde7d317	68	0.00294118
10005	doc-918d9ca1fc30b042	69	0.00289855
10005	doc-2603f2774de507c7	70	0.00285714
10005	doc-036fdbb06c478f12	71	0.00281690
10005	doc-1b890cdbb1fe2f6b	72	0.00277778
10005	doc-5e763a5323f3b22d	73	0.00273973
