query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	1.16108047
10005	doc-72ba35a72fed92d6	2	1.07698823
10005	doc-0081e300f0c5403c	3	0.89966841
10005	doc-04b6ab9d23c18151	4	0.84357211
10005	doc-dee6223b3990015e	5	0.79371780
10005	doc-afb540812c7b668b	6	0.75492363
10005	doc-90d3b26e2f635f51	7	0.73326679
10005	doc-f7722c0505e959c3	8	0.70316087
10005	doc-5d2bd393f1aa2dd7	9	0.63576829
10005	doc-b59612de6e7de22e	10	0.60414545
10005	doc-29bb6e3505e8cb1e	11	0.59269278
10005	doc-c83d009a3690a72f	12	0.59166709
10005	doc-78b2451976975730	13	0.56164261
10005	doc-72bc393db4b63d09	14	0.55149726
10005	doc-a6d7c36db2b9fc44	15	0.52571558
10005	doc-7a032428a3e9b53b	16	0.51640078
10005	doc-555085c66c6745a3	17	0.50215579
10005	doc-8df0484750f85409	18	0.50026079
10005	doc-afdd1eb8e179b8c0	19	0.49677259
10005	doc-ff5908f80fde40b7	20	0.47673976
10005	doc-befb0d84963f5ab6	21	0.43937860
10005	doc-9c6ffc8c9455b2c9	22	0.40558541
10005	doc-b10e178df21f9d44	23	0.37897162
10005	doc-02f312791c6dac9b	24	0.37721284
10005	doc-9785f9936104288c	25	0.37482785
10005	doc-263368468342e04f	26	0.37271239
10005	doc-d3f2c492d639b3ea	27	0.34150606
10005	doc-2d20028295cdadcd	28	0.33611366
10005	doc-2a9d2c0363aab0aa	29	0.32011640
10005	doc-3e7f8b736adab609	30	0.29760515
10005	doc-58f081264fec2480	31	0.28592798
10005	doc-6ec7f5faed90d6f9	32	0.25267587
10005	doc-de9f1a76beddefa5	33	0.24614957
10005	doc-648bdeb258291f32	34	0.23478763
10005	doc-b74f824b9bff1f8f	35	0.23391967
10005	doc-7ae9805397edaaa8	36	0.22267940
10005	doc-61ab00409dd34401	37	0.21703316
10005	doc-406612505a0b0b9f	38	0.20158884
10005	doc-9e21c3c4005b3045	39	0.17924855
10005	doc-6f83e7e8b96cef8e	40	0.16549893
10005	doc-5653d8ebd9c49f5b	41	0.12918856
10005	doc-31869dfad0455f70	42	0.12411118
10005	doc-6bfce5829aca6187	43	0.11221646
10005	doc-368d585e959425be	44	0.11062594
10005	doc-56692af771d1c18a	45	0.09309170
10005	doc-4710bbc7d191fa07	46	0.09243210
10005	doc-166a17809c28df2f	47	0.08410177
10005	doc-0cc75c1cd1e762f0	48	0.07663402
10005	doc-be8786dc770dcdda	49	0.05959380
10005	doc-e0b67ba97343829f	50	0.05291941
10005	doc-5631283746b4487a	51	0.04949797
10005	doc-757c194f020f514e	52	0.03205850
10005	doc-51e242b84d8d95d9	53	0.01639664
10005	doc-64a29d3fe4361bbf	54	0.01159573
10005	doc-85d8e85c8c989100	55	0.01057945
10005	doc-7e4425fcd0c03820	56	-0.01514487
10005	doc-d0b1dd17b184c71c	57	-0.04490363
10005	doc-2242399fb2d0fa30	58	-0.05118549
10005	doc-62fdebafdfbaeeb7	59	-0.06496983
10005	doc-46693ff451d479bf	60	-0.09001461
10005	doc-cd78c4b91df10277	61	-0.10230052
10005	doc-d3f9bca9c8f7e038	62	-0.12883164
10005	doc-309c814d4ba7f736	63	-0.14530949
10005	doc-0bdc29a62f6c7fc8	64	-0.15223504
10005	doc-14c0a27f97c18e08	65	-0.17849753
10005	doc-f5841a4f496dbda9	66	-0.18581046
10005	doc-8852092f5a414531	67	-0.18863885
10005	doc-8b6b6bbffde7d317	68	-0.19640032
10005	doc-918d9ca1fc30b042	69	-0.22018035
10005	doc-2603f2774de507c7	70	-0.24081139
10005	doc-036fdbb06c478f12	71	-0.24706659
10005	doc-1b890cdbb1fe2f6b	72	-0.25914839
10005	doc-5e763a5323f3b22d	73	-0.26179372
10005	doc-f952d93f49261451	74	-0.27000532
10005	doc-93a0a9a95b2871d0	75	-0.28777861
10005	doc-f17aaa54c8c1cd07	76	-0.32772529
10005	doc-2128a4216d980fb0	77	-0.35444057
10005	doc-6b145832e4c9fd1c	78	-0.36358040
10005	doc-8550e39884f7980a	79	-0.38020657
10005	doc-4d143f69ba4fd62f	80	-0.38339813
10005	doc-ec51a0bf6e5de09d	81	-0.38540673
10005	doc-78c12b84556bb09d	82	-0.48891050
10005	doc-6f3c7c5898547879	83	-0.49798894
10005	doc-ab73ac43b6251bb7	84	-0.50896080
10005	doc-40e6b0a653dfbab4	85	-0.51030688
10005	doc-491ad0d7a59984bd	86	-0.52826569
