query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	0.92886438
10005	doc-72ba35a72fed92d6	2	0.86159059
10005	doc-90d3b26e2f635f51	3	0.78661344
10005	doc-0081e300f0c5403c	4	0.71973473
10005	doc-04b6ab9d23c18151	5	0.67485769
10005	doc-dee6223b3990015e	6	0.63497424
10005	doc-afb540812c7b668b	7	0.60393890
10005	doc-f7722c0505e959c3	8	0.56252870
10005	doc-5d2bd393f1aa2dd7	9	0.50861463
10005	doc-b59612de6e7de22e	10	0.48331636
10005	doc-29bb6e3505e8cb1e	11	0.47415423
10005	doc-c83d009a3690a72f	12	0.47333367
10005	doc-78b2451976975730	13	0.44931409
10005	doc-72bc393db4b63d09	14	0.44119781
10005	doc-a6d7c36db2b9fc44	15	0.42057247
10005	doc-7a032428a3e9b53b	16	0.41312062
10005	doc-555085c66c6745a3	17	0.40172464
10005	doc-8df0484750f85409	18	0.40020864
10005	doc-afdd1eb8e179b8c0	19	0.39741807
10005	doc-ff5908f80fde40b7	20	0.38139181
10005	doc-befb0d84963f5ab6	21	0.35150288
10005	doc-9c6ffc8c9455b2c9	22	0.32446833
10005	doc-b10e178df21f9d44	23	0.30317730
10005	doc-02f312791c6dac9b	24	0.30177027
10005	doc-9785f9936104288c	25	0.29986228
10005	doc-263368468342e04f	26	0.29816991
10005	doc-d3f2c492d639b3ea	27	0.27320484
10005	doc-2d20028295cdadcd	28	0.26889093
10005	doc-2a9d2c0363aab0aa	29	0.25609312
10005	doc-3e7f8b736adab609	30	0.23808412
10005	doc-58f081264fec2480	31	0.22874239
10005	doc-6ec7f5faed90d6f9	32	0.20214069
10005	doc-de9f1a76beddefa5	33	0.19691965
10005	doc-648bdeb258291f32	34	0.18783011
10005	doc-b74f824b9bff1f8f	35	0.18713574
10005	doc-7ae9805397edaaa8	36	0.17814352
10005	doc-61ab00409dd34401	37	0.17362653
10005	doc-406612505a0b0b9f	38	0.16127107
10005	doc-9e21c3c4005b3045	39	0.14339884
10005	doc-6f83e7e8b96cef8e	40	0.13239914
10005	doc-5653d8ebd9c49f5b	41	0.10335085
10005	doc-31869dfad0455f70	42	0.09928894
10005	doc-6bfce5829aca6187	43	0.08977317
10005	doc-368d585e959425be	44	0.08850075
10005	doc-56692af771d1c18a	45	0.07447336
10005	doc-4710bbc7d191fa07	46	0.07394568
10005	doc-166a17809c28df2f	47	0.06728141
10005	doc-0cc75c1cd1e762f0	48	0.06130721
10005	doc-be8786dc770dcdda	49	0.04767504
10005	doc-e0b67ba97343829f	50	0.04233553
10005	doc-5631283746b4487a	51	0.03959837
10005	doc-757c194f020f514e	52	0.02564680
10005	doc-51e242b84d8d95d9	53	0.01311731
10005	doc-64a29d3fe4361bbf	54	0.00927659
10005	doc-85d8e85c8c989100	55	0.00846356
10005	doc-7e4425fcd0c03820	56	-0.01211590
10005	doc-d0b1dd17b184c71c	57	-0.03592290
10005	doc-2242399fb2d0fa30	58	-0.04094839
10005	doc-62fdebafdfbaeeb7	59	-0.05197587
