query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	0.80000000
10005	doc-72ba35a72fed92d6	2	0.77287802
10005	doc-0081e300f0c5403c	3	0.71568766
10005	doc-90d3b26e2f635f51	4	0.70075544
10005	doc-04b6ab9d23c18151	5	0.69759512
10005	doc-dee6223b3990015e	6	0.68151578
10005	doc-afb540812c7b668b	7	0.66900363
10005	doc-f7722c0505e959c3	8	0.65230876
10005	doc-5d2bd393f1aa2dd7	9	0.63057287
10005	doc-b59612de6e7de22e	10	0.62037366
10005	doc-29bb6e3505e8cb1e	11	0.61667987
10005	doc-c83d009a3690a72f	12	0.61634906
10005	doc-78b2451976975730	13	0.60666536
10005	doc-72bc393db4b63d09	14	0.60339322
10005	doc-a6d7c36db2b9fc44	15	0.59507794
10005	doc-7a032428a3e9b53b	16	0.59207367
10005	doc-555085c66c6745a3	17	0.58747929
10005	doc-8df0484750f85409	18	0.58686810
10005	doc-afdd1eb8e179b8c0	19	0.58574306
10005	doc-ff5908f80fde40b7	20	0.57928194
10005	doc-befb0d84963f5ab6	21	0.56723197
10005	doc-9c6ffc8c9455b2c9	22	0.55633277
10005	doc-b10e178df21f9d44	23	0.54774912
10005	doc-02f312791c6dac9b	24	0.54718186
10005	doc-9785f9936104288c	25	0.54641264
10005	doc-263368468342e04f	26	0.54573035
10005	doc-d3f2c492d639b3ea	27	0.53566548
10005	doc-2d20028295cdadcd	28	0.53392629
10005	doc-2a9d2c0363aab0aa	29	0.52876674
10005	doc-3e7f8b736adab609	30	0.52150627
10005	doc-58f081264fec2480	31	0.51774007
10005	doc-6ec7f5faed90d6f9	32	0.50701538
10005	doc-de9f1a76beddefa5	33	0.50491048
10005	doc-648bdeb258291f32	34	0.50124595
10005	doc-b74f824b9bff1f8f	35	0.50096601
10005	doc-7ae9805397edaaa8	36	0.49734072
10005	doc-61ab00409dd34401	37	0.49551966
10005	doc-406612505a0b0b9f	38	0.49053846
10005	doc-9e21c3c4005b3045	39	0.48333312
10005	doc-6f83e7e8b96cef8e	40	0.47889850
10005	doc-5653d8ebd9c49f5b	41	0.46718744
10005	doc-31869dfad0455f70	42	0.46554985
10005	doc-6bfce5829aca6187	43	0.46171349
10005	doc-368d585e959425be	44	0.46120051
10005	doc-56692af771d1c18a	45	0.45554525
10005	doc-4710bbc7d191fa07	46	0.45533251
10005	doc-166a17809c28df2f	47	0.45264576
10005	doc-0cc75c1cd1e762f0	48	0.45023721
10005	doc-be8786dc770dcdda	49	0.44474129
10005	doc-e0b67ba97343829f	50	0.44258862
10005	doc-5631283746b4487a	51	0.44148511
