query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.92518886
10005	doc-9c8a0a64eefd6ce9	2	0.20000000
10005	doc-72ba35a72fed92d6	3	0.19321950
10005	doc-0081e300f0c5403c	4	0.17892192
10005	doc-04b6ab9d23c18151	5	0.17439878
10005	doc-dee6223b3990015e	6	0.17037894
10005	doc-afb540812c7b668b	7	0.16725091
10005	doc-f7722c0505e959c3	8	0.16307719
10005	doc-5d2bd393f1aa2dd7	9	0.15764322
10005	doc-b59612de6e7de22e	10	0.15509342
10005	doc-29bb6e3505e8cb1e	11	0.15416997
10005	doc-c83d009a3690a72f	12	0.15408726
10005	doc-78b2451976975730	13	0.15166634
10005	doc-72bc393db4b63d09	14	0.15084830
10005	doc-a6d7c36db2b9fc44	15	0.14876949
10005	doc-7a032428a3e9b53b	16	0.14801842
10005	doc-555085c66c6745a3	17	0.14686982
10005	doc-8df0484750f85409	18	0.14671702
10005	doc-afdd1eb8e179b8c0	19	0.14643576
10005	doc-ff5908f80fde40b7	20	0.14482049
10005	doc-befb0d84963f5ab6	21	0.14180799
10005	doc-9c6ffc8c9455b2c9	22	0.13908319
10005	doc-b10e178df21f9d44	23	0.13693728
10005	doc-02f312791c6dac9b	24	0.13679547
10005	doc-9785f9936104288c	25	0.13660316
10005	doc-263368468342e04f	26	0.13643259
10005	doc-d3f2c492d639b3ea	27	0.13391637
10005	doc-2d20028295cdadcd	28	0.13348157
10005	doc-2a9d2c0363aab0aa	29	0.13219169
10005	doc-3e7f8b736adab609	30	0.13037657
10005	doc-58f081264fec2480	31	0.12943502
10005	doc-6ec7f5faed90d6f9	32	0.12675385
10005	doc-de9f1a76beddefa5	33	0.12622762
10005	doc-648bdeb258291f32	34	0.12531149
10005	doc-b74f824b9bff1f8f	35	0.12524150
10005	doc-7ae9805397edaaa8	36	0.12433518
10005	doc-61ab00409dd34401	37	0.12387992
10005	doc-406612505a0b0b9f	38	0.12263461
10005	doc-9e21c3c4005b3045	39	0.12083328
10005	doc-6f83e7e8b96cef8e	40	0.11972463
10005	doc-5653d8ebd9c49f5b	41	0.11679686
10005	doc-31869dfad0455f70	42	0.11638746
10005	doc-6bfce5829aca6187	43	0.11542837
10005	doc-368d585e959425be	44	0.11530013
10005	doc-56692af771d1c18a	45	0.11388631
10005	doc-4710bbc7d191fa07	46	0.11383313
10005	doc-166a17809c28df2f	47	0.11316144
10005	doc-0cc75c1cd1e762f0	48	0.11255930
10005	doc-be8786dc770dcdda	49	0.11118532
10005	doc-e0b67ba97343829f	50	0.11064715
10005	doc-5631283746b4487a	51	0.11037128
10005	doc-757c194f020f514e	52	0.10896511
10005	doc-51e242b84d8d95d9	53	0.10770226
10005	doc-64a29d3fe4361bbf	54	0.10731516
10005	doc-85d8e85c8c989100	55	0.10723321
10005	doc-7e4425fcd0c03820	56	0.10515902
10005	doc-d0b1dd17b184c71c	57	0.10275952
10005	doc-2242399fb2d0fa30	58	0.10225301
10005	doc-62fdebafdfbaeeb7	59	0.10114155
10005	doc-46693ff451d479bf	60	0.09912215
10005	doc-cd78c4b91df10277	61	0.09813152
10005	doc-d3f9bca9c8f7e038	62	0.09599227
10005	doc-309c814d4ba7f736	63	0.09466363
10005	doc-0bdc29a62f6c7fc8	64	0.09410521
10005	doc-14c0a27f97c18e08	65	0.09198763
10005	doc-f5841a4f496dbda9	66	0.09139797
10005	doc-8852092f5a414531	67	0.09116992
10005	doc-8b6b6bbffde7d317	68	0.09054409
10005	doc-918d9ca1fc30b042	69	0.08862667
10005	doc-2603f2774de507c7	70	0.08696316
10005	doc-036fdbb06c478f12	71	0.08645879
10005	doc-1b890cdbb1fe2f6b	72	0.08548462
10005	doc-5e763a5323f3b22d	73	0.08527132
10005	doc-f952d93f49261451	74	0.08460920
10005	doc-93a0a9a95b2871d0	75	0.08317611
10005	doc-f17aaa54c8c1cd07	76	0.07995515
10005	doc-2128a4216d980fb0	77	0.07780105
10005	doc-6b145832e4c9fd1c	78	0.07706409
10005	doc-8550e39884f7980a	79	0.07572350
10005	doc-4d143f69ba4fd62f	80	0.07546615
10005	doc-ec51a0bf6e5de09d	81	0.07530420
10005	doc-78c12b84556bb09d	82	0.06695852
10005	doc-6f3c7c5898547879	83	0.06622651
10005	doc-ab73ac43b6251bb7	84	0.06534183
10005	doc-40e6b0a653dfbab4	85	0.06523329
10005	doc-491ad0d7a59984bd	86	0.06378525
10005	doc-9b4625f96a64ee0a	87	0.06288398
10005	doc-4e72fa5c1199271e	88	0.05705494
10005	doc-6717224309415d79	89	0.05351329
10005	doc-c3f766b0d2f27d98	90	0.05340938
10005	doc-522e3b5cdc936e76	91	0.05311112
10005	doc-c01e63b6735fbc8c	92	0.04895496
10005	doc-167395d44df300fe	93	0.04571665
10005	doc-b23378d73e714cb1	94	0.03907506
10005	doc-56568b6ac823c4cb	95	0.03516313
10005	doc-0decdab90027cfdd	96	0.03168804
10005	doc-db59382f2a64667d	97	0.02492005
10005	doc-60a03530f37caeee	98	0.01928741
10005	doc-463b3510c3cef8b8	99	0.00501155
10005	doc-27fa34d8322e71c8	100	0.00000000
10007	doc-46693ff451d479bf	1	0.92128580
10007	doc-555085c66c6745a3	2	0.20000000
10007	doc-78b2451976975730	3	0.16734686
10007	doc-72bc393db4b63d09	4	0.13008257
10007	doc-3e7f8b736adab609	5	0.13002076
10007	doc-be8786dc770dcdda	6	0.12978118
10007	doc-b74f824b9bff1f8f	7	0.12265190
10007	doc-afb540812c7b668b	8	0.12075111
10007	doc-afdd1eb8e179b8c0	9	0.11759995
10007	doc-72ba35a72fed92d6	10	0.11379085
10007	doc-de9f1a76beddefa5	11	0.11367636
10007	doc-5653d8ebd9c49f5b	12	0.11333278
10007	doc-90d3b26e2f635f51	13	0.11251161
10007	doc-6f83e7e8b96cef8e	14	0.10488329
10007	doc-0081e300f0c5403c	15	0.10221841
