query_id	doc_id	rank	score
10005	doc-9c8a0a64eefd6ce9	1	2.32216094
10005	doc-72ba35a72fed92d6	2	2.15397646
10005	doc-0081e300f0c5403c	3	1.79933682
10005	doc-04b6ab9d23c18151	4	1.68714423
10005	doc-dee6223b3990015e	5	1.58743560
10005	doc-afb540812c7b668b	6	1.50984726
10005	doc-f7722c0505e959c3	7	1.40632175
10005	doc-5d2bd393f1aa2dd7	8	1.27153658
10005	doc-b59612de6e7de22e	9	1.20829091
10005	doc-29bb6e3505e8cb1e	10	1.18538556
10005	doc-c83d009a3690a72f	11	1.18333418
10005	doc-78b2451976975730	12	1.12328522
10005	doc-72bc393db4b63d09	13	1.10299452
10005	doc-a6d7c36db2b9fc44	14	1.05143117
10005	doc-7a032428a3e9b53b	15	1.03280156
10005	doc-555085c66c6745a3	16	1.00431159
10005	doc-8df0484750f85409	17	1.00052159
10005	doc-afdd1eb8e179b8c0	18	0.99354518
10005	doc-ff5908f80fde40b7	19	0.95347953
10005	doc-befb0d84963f5ab6	20	0.87875721
10005	doc-9c6ffc8c9455b2c9	21	0.81117083
10005	doc-b10e178df21f9d44	22	0.75794324
10005	doc-02f312791c6dac9b	23	0.75442569
10005	doc-9785f9936104288c	24	0.74965570
10005	doc-263368468342e04f	25	0.74542477
10005	doc-d3f2c492d639b3ea	26	0.68301211
10005	doc-2d20028295cdadcd	27	0.67222733
10005	doc-2a9d2c0363aab0aa	28	0.64023279
10005	doc-3e7f8b736adab609	29	0.59521030
10005	doc-58f081264fec2480	30	0.57185597
10005	doc-6ec7f5faed90d6f9	31	0.50535173
10005	doc-de9f1a76beddefa5	32	0.49229913
10005	doc-648bdeb258291f32	33	0.46957527
10005	doc-b74f824b9bff1f8f	34	0.46783934
10005	doc-90d3b26e2f635f51	35	0.46653359
10005	doc-7ae9805397edaaa8	36	0.44535879
10005	doc-61ab00409dd34401	37	0.43406631
10005	doc-406612505a0b0b9f	38	0.40317768
10005	doc-9e21c3c4005b3045	39	0.35849709
10005	doc-6f83e7e8b96cef8e	40	0.33099786
10005	doc-5653d8ebd9c49f5b	41	0.25837711
10005	doc-31869dfad0455f70	42	0.24822235
10005	doc-6bfce5829aca6187	43	0.22443291
10005	doc-368d585e959425be	44	0.22125188
10005	doc-56692af771d1c18a	45	0.18618340
10005	doc-4710bbc7d191fa07	46	0.18486421
10005	doc-166a17809c28df2f	47	0.16820353
10005	doc-0cc75c1cd1e762f0	48	0.15326803
10005	doc-be8786dc770dcdda	49	0.11918761
10005	doc-e0b67ba97343829f	50	0.10583882
10005	doc-5631283746b4487a	51	0.09899594
10005	doc-757c194f020f514e	52	0.06411701
10005	doc-51e242b84d8d95d9	53	0.03279327
10005	doc-64a29d3fe4361bbf	54	0.02319146
10005	doc-85d8e85c8c989100	55	0.02115890
10005	doc-7e4425fcd0c03820	56	-0.03028974
10005	doc-d0b1dd17b184c71c	57	-0.08980725
10005	doc-2242399fb2d0fa30	58	-0.10237098
10005	doc-62fdebafdfbaeeb7	59	-0.12993967
10005	doc-46693ff451d479bf	60	-0.18002923
10005	doc-cd78c4b91df10277	61	-0.20460104
10005	doc-d3f9bca9c8f7e038	62	-0.25766328
10005	doc-309c814d4ba7f736	63	-0.29061898
10005	doc-0bdc29a62f6c7fc8	64	-0.30447009
10005	doc-14c0a27f97c18e08	65	-0.35699505
10005	doc-f5841a4f496dbda9	66	-0.37162092
10005	doc-8852092f5a414531	67	-0.37727769
10005	doc-8b6b6bbffde7d317	68	-0.39280065
10005	doc-918d9ca1fc30b042	69	-0.44036071
10005	doc-2603f2774de507c7	70	-0.48162277
10005	doc-036fdbb06c478f12	71	-0.49413317
10005	doc-1b890cdbb1fe2f6b	72	-0.51829677
10005	doc-5e763a5323f3b22d	73	-0.52358745
10005	doc-f952d93f49261451	74	-0.54001063
10005	doc-93a0a9a95b2871d0	75	-0.57555722
10005	doc-f17aaa54c8c1cd07	76	-0.65545058
10005	doc-2128a4216d980fb0	77	-0.70888115
10005	doc-6b145832e4c9fd1c	78	-0.72716079
10005	doc-8550e39884f7980a	79	-0.76041313
10005	doc-4d143f69ba4fd62f	80	-0.76679627
10005	doc-ec51a0bf6e5de09d	81	-0.77081345
10005	doc-78c12b84556bb09d	82	-0.97782101
10005	doc-6f3c7c5898547879	83	-0.99597787
10005	doc-ab73ac43b6251bb7	84	-1.01792160
10005	doc-40e6b0a653dfbab4	85	-1.02061377
10005	doc-491ad0d7a59984bd	86	-1.05653138
10005	doc-9b4625f96a64ee0a	87	-1.07888647
10005	doc-4e72fa5c1199271e	88	-1.22347105
10005	doc-6717224309415d79	89	-1.31131857
10005	doc-c3f766b0d2f27d98	90	-1.31389602
10005	doc-522e3b5cdc936e76	91	-1.32129409
10005	doc-c01e63b6735fbc8c	92	-1.42438405
10005	doc-167395d44df300fe	93	-1.50470757
10005	doc-b23378d73e714cb1	94	-1.66944664
10005	doc-56568b6ac823c4cb	95	-1.76647879
10005	doc-0decdab90027cfdd	96	-1.85267551
10005	doc-db59382f2a64667d	97	-2.02054991
10005	doc-60a03530f37caeee	98	-2.16026279
10005	doc-463b3510c3cef8b8	99	-2.51436337
10005	doc-27fa34d8322e71c8	100	-2.63867070
10007	doc-555085c66c6745a3	1	4.14442389
10007	doc-78b2451976975730	2	3.05752320
10007	doc-72bc393db4b63d09	3	1.81713487
10007	doc-3e7f8b736adab609	4	1.81507761
10007	doc-be8786dc770dcdda	5	1.80710278
10007	doc-b74f824b9bff1f8f	6	1.56979578
10007	doc-46693ff451d479bf	7	1.52432344
10007	doc-afb540812c7b668b	8	1.50652563
10007	doc-afdd1eb8e179b8c0	9	1.40163550
10007	doc-72ba35a72fed92d6	10	1.27484475
10007	doc-de9f1a76beddefa5	11	1.27103372
10007	doc-5653d8ebd9c49f5b	12	1.25959716
10007	doc-90d3b26e2f635f51	13	1.23226367
10007	doc-6f83e7e8b96cef8e	14	0.97834561
10007	doc-0081e300f0c5403c	15	0.88964145
10007	doc-c83d009a3690a72f	16	0.88634404
10007	doc-b59612de6e7de22e	17	0.82973691
10007	doc-9e21c3c4005b3045	18	0.74142890
10007	doc-93a0a9a95b2871d0	19	0.73852145
10007	doc-29bb6e3505e8cb1e	20	0.73637772
10007	doc-02f312791c6dac9b	21	0.67088599
10007	doc-85d8e85c8c989100	22	0.64766530
10007	doc-4710bbc7d191fa07	23	0.59380543
10007	doc-2a9d2c0363aab0aa	24	0.51481127
10007	doc-2128a4216d980fb0	25	0.51316050
10007	doc-64a29d3fe4361bbf	26	0.50075043
10007	doc-6ec7f5faed90d6f9	27	0.43055682
10007	doc-b10e178df21f9d44	28	0.41213032
10007	doc-ec51a0bf6e5de09d	29	0.36846928
10007	doc-648bdeb258291f32	30	0.36799492
10007	doc-9c8a0a64eefd6ce9	31	0.34417690
10007	doc-a6d7c36db2b9fc44	32	0.32210816
10007	doc-d3f9bca9c8f7e038	33	0.31244330
10007	doc-5d2bd393f1aa2dd7	34	0.29654670
10007	doc-51e242b84d8d95d9	35	0.26782114
10007	doc-2d20028295cdadcd	36	0.22875518
10007	doc-2242399fb2d0fa30	37	0.19995383
10007	doc-04b6ab9d23c18151	38	0.17536554
10007	doc-263368468342e04f	39	0.16434547
10007	doc-dee6223b3990015e	40	0.13145819
10007	doc-6b145832e4c9fd1c	41	0.10999299
10007	doc-7e4425fcd0c03820	42	0.09949241
10007	doc-8df0484750f85409	43	0.09221964
10007	doc-522e3b5cdc936e76	44	0.08621183
10007	doc-9785f9936104288c	45	0.05449063
10007	doc-4d143f69ba4fd62f	46	0.05168377
10007	doc-309c814d4ba7f736	47	0.01958260
10007	doc-757c194f020f514e	48	-0.02490831
10007	doc-7a032428a3e9b53b	49	-0.04946353
10007	doc-5631283746b4487a	50	-0.07035172
10007	doc-7ae9805397edaaa8	51	-0.08213551
10007	doc-406612505a0b0b9f	52	-0.08957018
10007	doc-62fdebafdfbaeeb7	53	-0.10983829
10007	doc-d3f2c492d639b3ea	54	-0.11659777
10007	doc-14c0a27f97c18e08	55	-0.14211204
10007	doc-0bdc29a62f6c7fc8	56	-0.16738380
10007	doc-befb0d84963f5ab6	57	-0.17943043
10007	doc-918d9ca1fc30b042	58	-0.25271235
10007	doc-58f081264fec2480	59	-0.27986913
10007	doc-368d585e959425be	60	-0.28682565
10007	doc-f7722c0505e959c3	61	-0.31976461
10007	doc-2603f2774de507c7	62	-0.37781099
10007	doc-56692af771d1c18a	63	-0.38448642
10007	doc-ff5908f80fde40b7	64	-0.38776557
10007	doc-6bfce5829aca6187	65	-0.43000561
10007	doc-d0b1dd17b184c71c	66	-0.44743620
10007	doc-e0b67ba97343829f	67	-0.45323251
10007	doc-9c6ffc8c9455b2c9	68	-0.47741638
10007	doc-6f3c7c5898547879	69	-0.48531335
10007	doc-f952d93f49261451	70	-0.55544529
10007	doc-78c12b84556bb09d	71	-0.56029323
10007	doc-cd78c4b91df10277	72	-0.60067926
10007	doc-f17aaa54c8c1cd07	73	-0.62793076
10007	doc-4e72fa5c1199271e	74	-0.63985821
10007	doc-0cc75c1cd1e762f0	75	-0.65219214
10007	doc-1b890cdbb1fe2f6b	76	-0.71616057
10007	doc-166a17809c28df2f	77	-0.72487672
10007	doc-8852092f5a414531	78	-0.76675161
10007	doc-167395d44df300fe	79	-0.77088061
10007	doc-491ad0d7a59984bd	80	-0.79383226
10007	doc-db59382f2a64667d	81	-0.81672638
10007	doc-61ab00409dd34401	82	-0.84391002
10007	doc-6717224309415d79	83	-0.85520499
10007	doc-036fdbb06c478f12	84	-0.86792130
10007	doc-9b4625f96a64ee0a	85	-0.87974196
10007	doc-31869dfad0455f70	86	-0.88759793
10007	doc-8550e39884f7980a	87	-0.99457839
10007	doc-0decdab90027cfdd	88	-1.00664742
