query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.81297215
10005	doc-9c8a0a64eefd6ce9	2	0.50000000
10005	doc-72ba35a72fed92d6	3	0.48304876
10005	doc-0081e300f0c5403c	4	0.44730479
10005	doc-04b6ab9d23c18151	5	0.43599695
10005	doc-dee6223b3990015e	6	0.42594736
10005	doc-afb540812c7b668b	7	0.41812727
10005	doc-f7722c0505e959c3	8	0.40769298
10005	doc-5d2bd393f1aa2dd7	9	0.39410804
10005	doc-b59612de6e7de22e	10	0.38773354
10005	doc-29bb6e3505e8cb1e	11	0.38542492
10005	doc-c83d009a3690a72f	12	0.38521816
10005	doc-78b2451976975730	13	0.37916585
10005	doc-72bc393db4b63d09	14	0.37712076
10005	doc-a6d7c36db2b9fc44	15	0.37192371
10005	doc-7a032428a3e9b53b	16	0.37004605
10005	doc-555085c66c6745a3	17	0.36717455
10005	doc-8df0484750f85409	18	0.36679256
10005	doc-afdd1eb8e179b8c0	19	0.36608941
10005	doc-ff5908f80fde40b7	20	0.36205121
10005	doc-befb0d84963f5ab6	21	0.35451998
10005	doc-9c6ffc8c9455b2c9	22	0.34770798
10005	doc-b10e178df21f9d44	23	0.34234320
10005	doc-02f312791c6dac9b	24	0.34198867
10005	doc-9785f9936104288c	25	0.34150790
10005	doc-263368468342e04f	26	0.34108147
10005	doc-d3f2c492d639b3ea	27	0.33479092
10005	doc-2d20028295cdadcd	28	0.33370393
10005	doc-2a9d2c0363aab0aa	29	0.33047921
10005	doc-3e7f8b736adab609	30	0.32594142
10005	doc-58f081264fec2480	31	0.32358755
10005	doc-6ec7f5faed90d6f9	32	0.31688461
10005	doc-de9f1a76beddefa5	33	0.31556905
10005	doc-648bdeb258291f32	34	0.31327872
10005	doc-b74f824b9bff1f8f	35	0.31310376
10005	doc-7ae9805397edaaa8	36	0.31083795
10005	doc-61ab00409dd34401	37	0.30969979
10005	doc-406612505a0b0b9f	38	0.30658654
10005	doc-9e21c3c4005b3045	39	0.30208320
10005	doc-6f83e7e8b96cef8e	40	0.29931156
10005	doc-5653d8ebd9c49f5b	41	0.29199215
10005	doc-31869dfad0455f70	42	0.29096866
10005	doc-6bfce5829aca6187	43	0.28857093
10005	doc-368d585e959425be	44	0.28825032
10005	doc-56692af771d1c18a	45	0.28471578
10005	doc-4710bbc7d191fa07	46	0.28458282
10005	doc-166a17809c28df2f	47	0.28290360
10005	doc-0cc75c1cd1e762f0	48	0.28139825
10005	doc-be8786dc770dcdda	49	0.27796330
10005	doc-e0b67ba97343829f	50	0.27661789
10005	doc-5631283746b4487a	51	0.27592819
10005	doc-757c194f020f514e	52	0.27241276
10005	doc-51e242b84d8d95d9	53	0.26925566
10005	doc-64a29d3fe4361bbf	54	0.26828790
10005	doc-85d8e85c8c989100	55	0.26808303
10005	doc-7e4425fcd0c03820	56	0.26289755
10005	doc-d0b1dd17b184c71c	57	0.25689881
10005	doc-2242399fb2d0fa30	58	0.25563251
10005	doc-62fdebafdfbaeeb7	59	0.25285388
10005	doc-46693ff451d479bf	60	0.24780537
10005	doc-cd78c4b91df10277	61	0.24532879
10005	doc-d3f9bca9c8f7e038	62	0.23998067
10005	doc-309c814d4ba7f736	63	0.23665908
10005	doc-0bdc29a62f6c7fc8	64	0.23526303
10005	doc-14c0a27f97c18e08	65	0.22996907
10005	doc-f5841a4f496dbda9	66	0.22849493
10005	doc-8852092f5a414531	67	0.22792479
10005	doc-8b6b6bbffde7d317	68	0.22636024
10005	doc-918d9ca1fc30b042	69	0.22156668
10005	doc-2603f2774de507c7	70	0.21740790
10005	doc-036fdbb06c478f12	71	0.21614698
10005	doc-1b890cdbb1fe2f6b	72	0.21371154
10005	doc-5e763a5323f3b22d	73	0.21317829
10005	doc-f952d93f49261451	74	0.21152301
10005	doc-93a0a9a95b2871d0	75	0.20794028
10005	doc-f17aaa54c8c1cd07	76	0.19988787
10005	doc-2128a4216d980fb0	77	0.19450262
10005	doc-6b145832e4c9fd1c	78	0.19266023
