query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.94665336
10005	doc-9c8a0a64eefd6ce9	2	0.23221609
10005	doc-72ba35a72fed92d6	3	0.21539765
10005	doc-0081e300f0c5403c	4	0.17993368
10005	doc-04b6ab9d23c18151	5	0.16871442
10005	doc-dee6223b3990015e	6	0.15874356
10005	doc-afb540812c7b668b	7	0.15098473
10005	doc-f7722c0505e959c3	8	0.14063217
10005	doc-5d2bd393f1aa2dd7	9	0.12715366
10005	doc-b59612de6e7de22e	10	0.12082909
10005	doc-29bb6e3505e8cb1e	11	0.11853856
10005	doc-c83d009a3690a72f	12	0.11833342
10005	doc-78b2451976975730	13	0.11232852
10005	doc-72bc393db4b63d09	14	0.11029945
10005	doc-a6d7c36db2b9fc44	15	0.10514312
10005	doc-7a032428a3e9b53b	16	0.10328016
10005	doc-555085c66c6745a3	17	0.10043116
10005	doc-8df0484750f85409	18	0.10005216
10005	doc-afdd1eb8e179b8c0	19	0.09935452
10005	doc-ff5908f80fde40b7	20	0.09534795
10005	doc-befb0d84963f5ab6	21	0.08787572
10005	doc-9c6ffc8c9455b2c9	22	0.08111708
10005	doc-b10e178df21f9d44	23	0.07579432
10005	doc-02f312791c6dac9b	24	0.07544257
10005	doc-9785f9936104288c	25	0.07496557
10005	doc-263368468342e04f	26	0.07454248
10005	doc-d3f2c492d639b3ea	27	0.06830121
10005	doc-2d20028295cdadcd	28	0.06722273
10005	doc-2a9d2c0363aab0aa	29	0.06402328
10005	doc-3e7f8b736adab609	30	0.05952103
10005	doc-58f081264fec2480	31	0.05718560
10005	doc-6ec7f5faed90d6f9	32	0.05053517
10005	doc-de9f1a76beddefa5	33	0.04922991
10005	doc-648bdeb258291f32	34	0.04695753
10005	doc-b74f824b9bff1f8f	35	0.04678393
10005	doc-7ae9805397edaaa8	36	0.04453588
10005	doc-61ab00409dd34401	37	0.04340663
10005	doc-406612505a0b0b9f	38	0.04031777
10005	doc-9e21c3c4005b3045	39	0.03584971
10005	doc-6f83e7e8b96cef8e	40	0.03309979
10005	doc-5653d8ebd9c49f5b	41	0.02583771
10005	doc-31869dfad0455f70	42	0.02482224
10005	doc-6bfce5829aca6187	43	0.02244329
10005	doc-368d585e959425be	44	0.02212519
10005	doc-56692af771d1c18a	45	0.01861834
10005	doc-4710bbc7d191fa07	46	0.01848642
10005	doc-166a17809c28df2f	47	0.01682035
10005	doc-0cc75c1cd1e762f0	48	0.01532680
10005	doc-be8786dc770dcdda	49	0.01191876
10005	doc-e0b67ba97343829f	50	0.01058388
10005	doc-5631283746b4487a	51	0.00989959
10005	doc-757c194f020f514e	52	0.00641170
10005	doc-51e242b84d8d95d9	53	0.00327933
10005	doc-64a29d3fe4361bbf	54	0.00231915
10005	doc-85d8e85c8c989100	55	0.00211589
10005	doc-7e4425fcd0c03820	56	-0.00302897
10005	doc-d0b1dd17b184c71c	57	-0.00898073
10005	doc-2242399fb2d0fa30	58	-0.01023710
10005	doc-62fdebafdfbaeeb7	59	-0.01299397
10005	doc-46693ff451d479bf	60	-0.01800292
10005	doc-cd78c4b91df10277	61	-0.02046010
10005	doc-d3f9bca9c8f7e038	62	-0.02576633
10005	doc-309c814d4ba7f736	63	-0.02906190
10005	doc-0bdc29a62f6c7fc8	64	-0.03044701
10005	doc-14c0a27f97c18e08	65	-0.03569951
10005	doc-f5841a4f496dbda9	66	-0.03716209
10005	doc-8852092f5a414531	67	-0.03772777
10005	doc-8b6b6bbffde7d317	68	-0.03928006
10005	doc-918d9ca1fc30b042	69	-0.04403607
10005	doc-2603f2774de507c7	70	-0.04816228
10005	doc-036fdbb06c478f12	71	-0.04941332
10005	doc-1b890cdbb1fe2f6b	72	-0.05182968
10005	doc-5e763a5323f3b22d	73	-0.05235874
10005	doc-f952d93f49261451	74	-0.05400106
10005	doc-93a0a9a95b2871d0	75	-0.05755572
10005	doc-f17aaa54c8c1cd07	76	-0.06554506
10005	doc-2128a4216d980fb0	77	-0.07088811
