query_id	doc_id	rank	score
10005	doc-90d3b26e2f635f51	1	0.83996008
10005	doc-9c8a0a64eefd6ce9	2	0.69664828
10005	doc-72ba35a72fed92d6	3	0.64619294
10005	doc-0081e300f0c5403c	4	0.53980105
10005	doc-04b6ab9d23c18151	5	0.50614327
10005	doc-dee6223b3990015e	6	0.47623068
10005	doc-afb540812c7b668b	7	0.45295418
10005	doc-f7722c0505e959c3	8	0.42189652
10005	doc-5d2bd393f1aa2dd7	9	0.38146097
10005	doc-b59612de6e7de22e	10	0.36248727
10005	doc-29bb6e3505e8cb1e	11	0.35561567
10005	doc-c83d009a3690a72f	12	0.35500025
10005	doc-78b2451976975730	13	0.33698557
10005	doc-72bc393db4b63d09	14	0.33089836
10005	doc-a6d7c36db2b9fc44	15	0.31542935
10005	doc-7a032428a3e9b53b	16	0.30984047
10005	doc-555085c66c6745a3	17	0.30129348
10005	doc-8df0484750f85409	18	0.30015648
10005	doc-afdd1eb8e179b8c0	19	0.29806355
10005	doc-ff5908f80fde40b7	20	0.28604386
10005	doc-befb0d84963f5ab6	21	0.26362716
10005	doc-9c6ffc8c9455b2c9	22	0.24335125
10005	doc-b10e178df21f9d44	23	0.22738297
10005	doc-02f312791c6dac9b	24	0.22632771
10005	doc-9785f9936104288c	25	0.22489671
10005	doc-263368468342e04f	26	0.22362743
10005	doc-d3f2c492d639b3ea	27	0.20490363
10005	doc-2d20028295cdadcd	28	0.20166820
10005	doc-2a9d2c0363aab0aa	29	0.19206984
10005	doc-3e7f8b736adab609	30	0.17856309
10005	doc-58f081264fec2480	31	0.17155679
10005	doc-6ec7f5faed90d6f9	32	0.15160552
10005	doc-de9f1a76beddefa5	33	0.14768974
10005	doc-648bdeb258291f32	34	0.14087258
10005	doc-b74f824b9bff1f8f	35	0.14035180
10005	doc-7ae9805397edaaa8	36	0.13360764
10005	doc-61ab00409dd34401	37	0.13021989
10005	doc-406612505a0b0b9f	38	0.12095330
10005	doc-9e21c3c4005b3045	39	0.10754913
10005	doc-6f83e7e8b96cef8e	40	0.09929936
10005	doc-5653d8ebd9c49f5b	41	0.07751313
10005	doc-31869dfad0455f70	42	0.07446671
10005	doc-6bfce5829aca6187	43	0.06732987
10005	doc-368d585e959425be	44	0.06637556
10005	doc-56692af771d1c18a	45	0.05585502
10005	doc-4710bbc7d191fa07	46	0.05545926
10005	doc-166a17809c28df2f	47	0.05046106
10005	doc-0cc75c1cd1e762f0	48	0.04598041
10005	doc-be8786dc770dcdda	49	0.03575628
10005	doc-e0b67ba97343829f	50	0.03175165
10005	doc-5631283746b4487a	51	0.02969878
10005	doc-757c194f020f514e	52	0.01923510
10005	doc-51e242b84d8d95d9	53	0.00983798
10005	doc-64a29d3fe4361bbf	54	0.00695744
10005	doc-85d8e85c8c989100	55	0.00634767
10005	doc-7e4425fcd0c03820	56	-0.00908692
10005	doc-d0b1dd17b184c71c	57	-0.02694218
10005	doc-2242399fb2d0fa30	58	-0.03071129
10005	doc-62fdebafdfbaeeb7	59	-0.03898190
10005	doc-46693ff451d479bf	60	-0.05400877
10005	doc-cd78c4b91df10277	61	-0.06138031
10005	doc-d3f9bca9c8f7e038	62	-0.07729898
10005	doc-309c814d4ba7f736	63	-0.08718569
10005	doc-0bdc29a62f6c7fc8	64	-0.09134103
10005	doc-14c0a27f97c18e08	65	-0.10709852
10005	doc-f5841a4f496dbda9	66	-0.11148628
10005	doc-8852092f5a414531	67	-0.11318331
10005	doc-8b6b6bbffde7d317	68	-0.11784019
10005	doc-918d9ca1fc30b042	69	-0.13210821
10005	doc-2603f2774de507c7	70	-0.14448683
10005	doc-036fdbb06c478f12	71	-0.14823995
10005	doc-1b890cdbb1fe2f6b	72	-0.15548903
10005	doc-5e763a5323f3b22d	73	-0.15707623
10005	doc-f952d93f49261451	74	-0.16200319
10005	doc-93a0a9a95b2871d0	75	-0.17266717
10005	doc-f17aaa54c8c1cd07	76	-0.19663517
10005	doc-2128a4216d980fb0	77	-0.21266434
10005	doc-6b145832e4c9fd1c	78	-0.21814824
10005	doc-8550e39884f7980a	79	-0.22812394
10005	doc-4d143f69ba4fd62f	80	-0.23003888
10005	doc-ec51a0bf6e5de09d	81	-0.23124404
10005	doc-78c12b84556bb09d	82	-0.29334630
10005	doc-6f3c7c5898547879	83	-0.29879336
10005	doc-ab73ac43b6251bb7	84	-0.30537648
10005	doc-40e6b0a653dfbab4	85	-0.30618413
10005	doc-491ad0d7a59984bd	86	-0.31695942
10005	doc-9b4625f96a64ee0a	87	-0.32366594
10005	doc-4e72fa5c1199271e	88	-0.36704132
10005	doc-6717224309415d79	89	-0.39339557
10005	doc-c3f766b0d2f27d98	90	-0.39416880
10005	doc-522e3b5cdc936e76	91	-0.39638823
10005	doc-c01e63b6735fbc8c	92	-0.42731521
10005	doc-167395d44df300fe	93	-0.45141227
